CNF with 3 variables and 8 clauses:
(162, 244)
(126, -51)
(8, -58)
(59, -40)
(-164, -207)
(250, 220)
(-89, -174)
(-39, 156)
(70, 51)
(-90, 71)
(114, -160)
(19, 225)
(-131, -110)
(-57, 77)
(-176, -69)
(-214, 66)
(201, 165)
(-222, 37)
(-1, 150)
(-130, 175)
(-113, 17)
(-35, -256)
(255, 218)
(28, -209)
(45, 237)
(-168, -81)
(94, 102)
(216, -171)
(-212, 77)
(-39, -233)
(186, -5)
(-183, 238)
(-15, -132)
(-43, -75)
(-188, -240)
(-40, -168)
(203, -154)
(-3, 162)
(58, -60)
(185, 133)
(74, -253)
(-145, -215)
(-118, -112)
(-175, 74)
(81, -141)
(33, 240)
(48, -7)
(141, 166)
(41, 198)
(-110, 136)
(36, 37)
(-37, -2)
(-42, -99)
(245, 49)
(92, 45)
(195, -144)
(97, -51)
(-69, 109)
(-240, 218)
(-102, -123)
(-31, 47)
(-211, 153)
(-212, -26)
(-100, 161)
(-142, -83)
(73, 232)
(123, -231)
(-8, -232)
(-215, 103)
(-173, -126)
(179, -214)
(134, -182)
(81, 101)
(17, -109)
(-213, 222)
(-108, -12)
(-55, 3)
(213, 147)
(2, 201)

CNF with 128 variables and 357 clauses:
(172, -163)
(166, -237)
(-245, 52)
(-8, -237)
(155, 46)
(238, 62)
(205, -255)
(-16, 145)
(-27, -130)
(88, -134)
(105, 175)
(233, 104)
(155, -215)
(-188, 38)
(-173, -81)
(-95, -171)
(224, 220)
(-142, 190)
(-248, 181)
(17, 192)
(-159, -43)
(218, -75)
(-113, 82)
(-163, -157)
(-72, -30)
(136, 148)
(-36, 54)
(191, 182)
(198, 230)
(119, 86)
(-237, 131)
(-94, 189)
(120, -251)
(-147, 70)
(156, 98)
(157, 72)
(182, -173)
(104, 164)
(-57, -19)
(235, 238)
(85, -97)
(81, -49)
(-6, -188)
(214, 44)
(-12, -155)
(56, -30)
(-75, -166)
(-203, -105)
(-95, 102)
(240, 92)
(41, 130)
(-238, -179)
(114, -57)
(-115, 120)
(225, 67)
(-229, 107)
(91, -4)
(156, -195)
(-237, 148)
(-250, 215)
(-30, 218)
(218, 54)
(92, -67)
(-86, 164)
(-215, 19)
(-213, 236)
(223, 119)
(108, -240)
(47, -107)
(213, 200)
(209, -179)
(30, 78)
(107, 200)
(25, 9)
(41, -145)
(188, -126)
(120, 255)
(204, 236)
(-88, 235)
(-63, -99)
(-99, -202)
(210, 166)
(-116, -8)
(-46, -74)
(88, -74)
(189, -154)
(-4, -207)
(-203, 230)
(84, 180)
(198, -213)
(-105, 24)
(-239, -236)
(-169, -150)
(184, -26)
(241, -148)
(-108, 122)
(-79, 18)
(-73, 70)
(-105, -26)
(92, 21)
(189, -65)
(-237, -155)
(179, -240)
(-247, -92)
(204, 91)
(-240, 203)
(145, 32)
(-205, -81)
(218, -128)
(65, 17)
(-71, -145)
(-73, 83)
(45, 75)
(-159, -2)
(173, 233)
(-248, -169)
(34, -96)
(91, -209)
(237, -146)
(253, 198)
(12, -237)
(186, 37)
(204, -67)
(4, -232)
(166, 77)
(239, 61)
(-160, 74)
(19, -95)
(46, 26)
(7, -222)
(90, -206)
(150, -146)
(-163, -121)
(161, 119)
(-96, 225)
(95, -226)
(11, 40)
(161, -43)
(-116, -181)
(187, 131)
(34, 38)
(-234, -42)
(253, 76)
(-180, -53)
(-100, 65)
(118, -140)
(250, -213)
(79, 36)
(79, 45)
(-10, -33)
(-207, -62)
(163, -114)
(112, -187)
(76, 128)
(60, 49)
(140, -242)
(-126, -105)
(-199, 72)
(-221, 179)
(-131, 54)
(-203, -42)
(-252, -236)
(166, -221)
(-216, 113)
(247, -129)
(51, 206)
(135, 56)
(157, 71)
(-101, 212)
(238, -75)
(-111, 9)
(41, 143)
(-199, -77)
(104, -183)
(-211, 52)
(168, 228)
(203, 204)
(-244, -107)
(-230, 75)
(99, 223)
(57, -250)
(-17, 39)
(47, 194)
(-253, 91)
(149, -64)
(-94, -60)
(83, 247)
(-65, -146)
(-134, 169)
(7, -112)
(-250, 232)
(118, 213)
(-66, -124)
(90, 160)
(94, -117)
(166, -101)
(149, 66)
(-5, 255)
(227, -6)
(227, -235)
(-80, -130)
(-236, -149)
(-222, -205)
(-75, -177)
(189, 250)
(-175, -8)
(232, -188)
(-241, 37)
(-8, 96)
(-109, -216)
(248, -199)
(110, -2)
(-34, 97)
(223, 149)
(-230, 42)
(21, -129)
(63, -114)
(-25, -87)
(-26, -43)
(-150, -2)
(-54, 142)
(-37, -196)
(175, 230)
(-128, -235)
(64, 115)
(-147, 188)
(-167, -59)
(1, 162)
(185, -130)
(10, 256)
(117, 1)
(-90, -231)
(126, 58)
(-237, 253)
(-39, 256)
(222, -118)
(-112, -134)
(132, 254)
(229, 16)
(-229, 95)
(133, 228)
(167, -39)
(105, -252)
(-91, 172)
(-72, 42)
(-115, -256)
(154, -113)
(-79, -226)
(-124, 31)
(-144, 202)
(-2, -114)
(59, -247)
(-22, 155)
(-164, -167)
(249, 151)
(-134, -148)
(-213, -185)
(-196, 133)
(-56, -211)
(37, -65)
(-160, -156)
(-173, -28)
(214, 152)
(242, -149)
(214, 170)
(-34, 194)
(8, 160)
(9, -244)
(193, 214)
(-237, -166)
(-159, -228)
(-108, 241)
(100, 41)
(119, -126)
(-64, 18)
(-64, -211)
(248, -134)
(148, -63)
(-22, -129)
(233, 8)
(-117, 164)
(55, 230)
(140, 216)
(-109, 6)
(174, -42)
(-20, -75)
(106, 159)
(87, 164)
(-1, 226)
(144, -196)
(201, 195)
(252, 151)
(-58, 102)
(-177, -17)
(-15, -86)
(-229, 192)
(215, -33)
(-223, -21)
(89, -182)
(-130, 216)
(-14, 238)
(247, 41)
(11, -245)
(81, 237)
(-217, -67)
(-247, 170)
(209, -206)
(-27, 164)
(239, 45)
(150, -18)
(-226, 67)
(205, 43)
(202, 19)
(-196, -152)
(220, 153)
(-157, -72)
(9, 226)
(-50, -89)
(-252, 203)
(165, -192)
(-124, -57)
(122, 4)
(116, 217)
(-44, 237)
(67, -66)
(-141, 57)
(-194, -98)
(-196, 252)
(-235, 233)
(38, -237)
(167, -114)
(164, 140)
(-134, -182)
(216, 187)
(-44, 120)
(-88, 32)
(-240, -84)
(31, 132)
(-54, 183)
(-180, 205)
(-138, -207)
(8, -242)
(33, 169)
(-21, 198)
(185, -201)
(106, -256)
(-45, 249)
(-254, -172)
(-206, -248)
(83, 53)
(-74, -178)
(-170, 83)
(-98, 215)
(-232, 144)
(84, 121)
(151, 34)
(-183, 18)

CNF with 128 variables and 204 clauses:
(-234, 165)
(-210, 159)
(205, 173)
(207, -38)
(-193, 10)
(6, -254)
(174, 160)
(-166, 73)
(172, -60)
(-40, 133)
(-199, 88)
(8, -144)
(220, 218)
(219, 30)
(226, -74)
(60, 183)
(149, 249)
(252, 234)
(-239, -165)
(-86, 120)
(-170, 233)
(211, 7)
(-148, -182)
(43, -105)
(229, 77)
(211, 245)
(119, -192)
(-57, 229)
(252, 81)
(-193, 42)
(-143, 214)
(-47, -133)
(-34, -224)
(-254, 227)
(-224, -65)
(78, 200)
(150, 216)
(-56, 239)
(-190, 248)
(-77, 91)
(59, -94)
(175, 44)
(-119, -110)
(15, -55)
(154, -168)
(73, -178)
(-252, -127)
(-216, -43)
(36, 105)
(145, -153)
(-169, -47)
(65, -79)
(-12, 83)
(-166, -67)
(143, 14)
(-146, 241)
(-77, -35)
(124, -45)
(-59, -194)
(-13, 114)
(170, 132)
(-135, -141)
(245, -192)
(-58, 164)
(-168, 185)
(-217, 146)
(243, -147)
(-200, -222)
(36, -28)
(63, -129)
(-202, 116)
(190, -199)
(-124, -93)
(128, -183)
(245, -135)
(63, -230)
(227, 186)
(256, 103)
(171, 44)
(-190, 99)
(248, -130)
(-37, 134)
(-218, 220)
(-235, 213)
(-59, -25)
(18, -144)
(234, 173)
(-127, 14)
(-250, -29)
(135, -32)
(43, 13)
(-10, -23)
(85, -161)
(110, 170)
(177, -188)
(12, -182)
(-135, -18)
(-16, 137)
(194, -218)
(214, -185)
(-224, 172)
(131, -18)
(-151, -234)
(-145, -221)
(19, 168)
(-220, -169)
(-35, 151)
(133, -219)
(-92, 218)
(221, 150)
(186, 128)
(79, 2)
(8, -159)
(-7, 60)
(-213, 239)
(-145, -1)
(-202, 184)
(-141, 53)
(-191, -195)
(168, -180)
(-228, -235)
(198, -136)
(210, -171)
(163, 117)
(-190, -178)
(-186, 185)
(98, 182)
(-55, -170)
(-247, 26)
(188, -25)
(53, -15)
(27, -89)
(-210, 148)
(208, 234)
(57, -36)
(221, -120)
(-62, 239)
(188, -233)
(-97, 171)
(209, 116)
(178, 110)
(-212, -149)
(199, -87)
(198, 186)
(96, 77)
(46, -52)
(153, 117)
(141, -126)
(-241, -30)
(-200, 161)
(166, 56)
(-38, -186)
(209, 164)
(37, -238)
(172, 96)
(166, -161)
(-216, 164)
(-143, -178)
(13, 237)
(59, 149)
(-220, -78)
(-197, 43)
(-161, 72)
(-226, 190)
(-152, 20)
(139, 129)
(-48, -170)
(-92, -173)
(164, -205)
(222, 35)
(-79, -130)
(-80, 109)
(-224, -128)
(159, -146)
(-73, -23)
(-36, -59)
(50, 185)
(-15, -128)
(42, 254)
(214, -211)
(-206, 97)
(76, 75)
(-100, -4)
(184, -7)
(252, 20)
(232, -59)
(214, -245)
(-104, 239)
(149, 126)
(-142, 200)
(-67, 212)
(-87, 236)
(-216, 177)
(-57, -77)
(-105, -62)
(-116, 209)
(134, 101)
(229, -37)
(-78, 202)
(-201, -149)
(118, -88)
(232, 53)
(-247, -192)
(-102, -137)

CNF with 133 variables and 239 clauses:
(-169, 264)
(202, -98)
(-23, -253)
(-57, 206)
(134, -162)
(-92, 151)
(-134, 26)
(-26, -197)
(-118, -261)
(38, -75)
(-210, -168)
(-167, -188)
(108, 148)
(-105, 187)
(243, -128)
(-220, 1)
(-185, 261)
(-133, 180)
(135, 104)
(260, 126)
(61, -10)
(-115, -105)
(87, 73)
(-159, 60)
(141, 257)
(118, 170)
(34, 131)
(173, -123)
(-223, -187)
(35, 172)
(105, 72)
(-249, 105)
(-38, 142)
(-166, -108)
(-101, -140)
(-260, 123)
(-199, -221)
(182, 154)
(-69, 90)
(-179, -87)
(-5, -81)
(32, 142)
(167, -42)
(195, 93)
(259, -23)
(27, -138)
(35, 202)
(189, 196)
(15, 25)
(22, 67)
(-13, 146)
(128, 204)
(-237, 93)
(-168, -2)
(-252, 26)
(264, 146)
(-28, -218)
(-139, -241)
(-80, 19)
(127, -97)
(235, -180)
(-73, -58)
(-177, 196)
(218, -77)
(141, -4)
(189, 134)
(-170, -110)
(182, -198)
(-82, 12)
(81, -37)
(223, 239)
(-55, 167)
(-49, 27)
(-188, -97)
(-180, -84)
(-111, -186)
(83, -46)
(21, 89)
(172, -81)
(235, -123)
(-94, 205)
(127, -95)
(-8, 71)
(-22, 72)
(-121, 78)
(107, 149)
(114, 261)
(-156, 129)
(-258, -157)
(-206, -110)
(-152, -75)
(-5, -239)
(-240, -133)
(176, -252)
(7, 217)
(-137, -84)
(-163, 117)
(162, -114)
(-159, 78)
(-170, -133)
(208, -257)
(118, -215)
(198, 132)
(-207, 10)
(-27, -261)
(176, 260)
(-250, 170)
(-50, 195)
(-148, -228)
(-212, -167)
(-262, 250)
(-130, -259)
(159, -266)
(-2, -37)
(-178, 91)
(-84, -15)
(191, 147)
(-30, 29)
(99, -52)
(-11, -257)
(152, 57)
(-108, -107)
(80, -249)
(-100, -42)
(214, -66)
(-264, -227)
(-146, 119)
(-257, 59)
(80, 71)
(176, -65)
(41, -46)
(36, 22)
(-17, 175)
(97, -258)
(185, -72)
(199, -73)
(-64, 255)
(-135, -25)
(-26, -173)
(-149, 40)
(-202, -170)
(-74, -67)
(173, 228)
(114, -32)
(126, 116)
(138, 118)
(203, 162)
(-219, 182)
(4, 209)
(-170, 111)
(119, -134)
(-27, -145)
(264, -15)
(13, 132)
(-252, -126)
(-92, 186)
(14, -71)
(-30, -193)
(-14, -197)
(10, -258)
(-145, -98)
(189, -137)
(-236, -88)
(-7, -201)
(-191, -56)
(-204, -193)
(206, -57)
(73, -19)
(-253, 97)
(16, 231)
(-81, -123)
(-16, -3)
(-58, 28)
(-36, 147)
(209, -101)
(-34, -182)
(141, -245)
(-246, 11)
(129, -210)
(227, -233)
(-206, 120)
(238, 72)
(244, -25)
(-256, 119)
(65, -73)
(-69, -238)
(-13, 90)
(-10, -33)
(90, -184)
(256, 13)
(108, -114)
(261, -55)
(17, -159)
(185, -84)
(-108, -126)
(-150, -135)
(51, -82)
(186, 146)
(108, 160)
(-47, -141)
(83, 115)
(-111, 158)
(-55, -81)
(209, 166)
(-57, -36)
(141, 22)
(249, 147)
(-235, -30)
(178, 105)
(-215, -98)
(-200, 129)
(-97, 59)
(83, -157)
(-125, -186)
(-258, -179)
(-126, 87)
(-191, -214)
(173, 264)
(-154, -39)
(-234, -84)
(34, -184)
(149, 172)
(145, -207)
(81, 28)
(53, 195)
(115, 103)
(-258, -259)
(-26, -199)
(233, 52)
(-78, -173)
(74, 98)
(-114, -10)
(-257, 145)
(26, -171)
(-265, 22)
(53, -68)
(-92, 249)
(1, 257)
(67, 169)

CNF with 133 variables and 236 clauses:
(-193, 111)
(50, 52)
(-198, -105)
(-6, -63)
(156, -196)
(1, -70)
(35, 170)
(128, 154)
(255, -217)
(207, 227)
(212, -30)
(-14, -40)
(-59, -182)
(150, -60)
(149, 213)
(199, -195)
(-94, 52)
(-257, 110)
(-89, -260)
(-200, -75)
(-90, -106)
(-186, -147)
(-207, -145)
(88, 102)
(-153, 103)
(73, 147)
(157, -55)
(96, 179)
(-75, 224)
(40, -204)
(-241, -74)
(41, -120)
(152, 202)
(-196, -139)
(152, -207)
(-92, -256)
(127, 145)
(84, -12)
(131, 72)
(-144, -230)
(-41, 42)
(-160, 36)
(-43, 228)
(90, 10)
(114, 248)
(258, -43)
(-71, 230)
(-254, 218)
(-149, 237)
(-192, -124)
(-89, -194)
(131, -127)
(209, -125)
(117, -16)
(-97, 232)
(218, -205)
(-75, 244)
(-122, 68)
(-203, 113)
(193, -195)
(-30, -32)
(237, 266)
(77, 167)
(175, -1)
(-10, 108)
(182, -253)
(162, 110)
(-65, 199)
(92, -171)
(-132, 194)
(257, -138)
(174, 148)
(-156, -209)
(-253, 212)
(157, -33)
(244, -184)
(-216, -242)
(85, 79)
(-13, -133)
(206, 15)
(251, -105)
(113, -231)
(-121, -87)
(-207, 81)
(-122, -147)
(115, 205)
(-1, 196)
(-154, 38)
(119, 22)
(-246, 92)
(-7, -20)
(81, 221)
(73, 162)
(217, 219)
(-218, -182)
(-202, -58)
(-100, -71)
(-65, 121)
(195, -63)
(-248, 188)
(225, -138)
(-190, -228)
(-1, -138)
(-178, -199)
(-189, -135)
(60, -215)
(262, -37)
(-187, 54)
(244, 21)
(222, -220)
(-119, 207)
(-81, 136)
(112, -150)
(9, 103)
(-209, 51)
(15, 155)
(190, -112)
(188, -164)
(31, 206)
(-151, 260)
(145, -181)
(133, 156)
(209, 258)
(81, 127)
(18, 242)
(199, -128)
(-169, 190)
(68, -148)
(-81, 257)
(-114, 16)
(-213, -216)
(9, 224)
(27, -189)
(40, -36)
(-79, -72)
(99, -258)
(-256, -187)
(-20, -14)
(-49, 154)
(82, 226)
(-186, -251)
(-81, -24)
(-250, 85)
(-121, -170)
(-203, 233)
(-136, 49)
(199, -80)
(-48, -247)
(193, -1)
(148, -263)
(-122, -221)
(-93, 157)
(93, 158)
(-17, 134)
(55, 183)
(-9, 147)
(-258, -103)
(264, 122)
(51, 161)
(-11, 3)
(244, -210)
(62, 198)
(-29, 187)
(28, 239)
(129, -66)
(51, 179)
(249, -22)
(137, 228)
(-138, -74)
(-104, 77)
(-27, -161)
(-51, 177)
(84, 167)
(-91, 83)
(-222, -196)
(-153, 129)
(93, 206)
(-219, 257)
(-246, -53)
(234, 17)
(-180, 66)
(11, -150)
(79, 262)
(34, 120)
(-253, -239)
(188, 242)
(-47, -253)
(-8, 212)
(171, 235)
(215, -180)
(-205, 39)
(87, -36)
(-76, 196)
(24, 164)
(159, -75)
(91, -45)
(178, 231)
(66, -184)
(-249, -50)
(-262, -75)
(-220, -5)
(-197, 235)
(123, -32)
(-129, -238)
(-7, -151)
(180, -178)
(156, -81)
(102, -52)
(-59, 40)
(-77, 208)
(-166, 240)
(-85, 204)
(-71, -224)
(-163, 4)
(230, -138)
(-198, 55)
(111, -68)
(-129, -254)
(158, 102)
(-116, -10)
(238, 21)
(238, 140)
(-47, 117)
(-43, -160)
(-71, -112)
(-162, 84)
(166, -38)
(234, 170)
(-152, -3)
(-204, 243)
(-6, -148)
(-118, 102)
(171, 150)
(131, -97)
(160, -27)
(81, -171)

CNF with 133 variables and 221 clauses:
(250, -106)
(184, 251)
(-33, 45)
(-70, 117)
(-181, 9)
(-215, 7)
(-135, -113)
(168, -48)
(223, -158)
(-47, 256)
(-74, -91)
(-196, -114)
(156, 188)
(-139, -117)
(35, -166)
(118, -95)
(206, 146)
(240, -60)
(117, -237)
(250, -113)
(172, -170)
(-139, 84)
(-168, 167)
(-67, 70)
(86, 202)
(-218, 102)
(251, 227)
(208, 18)
(262, -2)
(-91, 249)
(-41, 79)
(-243, 121)
(167, -124)
(-203, 56)
(-241, -227)
(-212, 181)
(-216, -109)
(117, -180)
(-74, -7)
(-12, 63)
(138, -258)
(93, -184)
(-263, 8)
(111, -114)
(48, 150)
(-123, 21)
(-132, 18)
(-177, -124)
(-17, -71)
(259, -231)
(212, -90)
(23, -17)
(186, 193)
(220, 195)
(-124, -216)
(-18, -113)
(112, 198)
(-148, 131)
(156, -217)
(171, 40)
(122, -155)
(-34, -231)
(-126, 52)
(30, -186)
(7, 87)
(-141, 182)
(-162, 202)
(183, -14)
(96, -52)
(-14, 250)
(-72, 133)
(155, 217)
(-173, -262)
(-75, 66)
(173, -98)
(-192, -28)
(204, 91)
(48, -239)
(-10, 165)
(-188, -241)
(113, 208)
(-247, -181)
(164, -190)
(184, -77)
(-250, 24)
(-66, 40)
(-91, 139)
(-204, 119)
(-56, 136)
(-161, -231)
(-255, -55)
(231, -70)
(-91, 102)
(76, -29)
(-169, -162)
(264, 61)
(-47, 166)
(-107, 188)
(37, 245)
(142, -154)
(-166, 1)
(161, -141)
(42, -232)
(-137, 101)
(87, 166)
(-35, -13)
(153, 166)
(118, 144)
(-131, -258)
(7, -53)
(-208, 141)
(98, 214)
(-200, -74)
(-190, 174)
(-234, -67)
(198, -74)
(24, 39)
(250, -91)
(-17, 221)
(12, 83)
(-114, -78)
(172, 35)
(-65, 144)
(149, 134)
(-219, -177)
(80, 199)
(-152, -242)
(-131, 263)
(186, 247)
(204, 24)
(252, -46)
(-67, -73)
(103, -224)
(257, -93)
(-1, -161)
(254, 201)
(-114, 98)
(-241, -132)
(29, 101)
(178, 108)
(-74, -31)
(216, 55)
(-31, -231)
(-128, -237)
(-46, -21)
(-117, 230)
(206, -258)
(-172, 205)
(-59, -220)
(-65, -53)
(-107, -224)
(111, -218)
(189, 110)
(-129, 78)
(70, 211)
(-186, -112)
(112, -226)
(-32, -219)
(19, 92)
(57, -43)
(120, 178)
(263, -57)
(58, -69)
(112, 85)
(-68, 127)
(194, 200)
(148, 178)
(-259, 212)
(86, 139)
(98, 168)
(245, -51)
(19, -235)
(-260, 231)
(95, 160)
(-175, -210)
(171, -101)
(87, 220)
(70, 213)
(255, -141)
(85, 204)
(188, 116)
(-33, -151)
(199, 244)
(209, 102)
(8, -251)
(-222, 254)
(175, 79)
(-45, -71)
(-22, 224)
(-181, 133)
(-23, -120)
(-43, -208)
(-13, 165)
(6, -249)
(23, -199)
(47, 39)
(237, -26)
(201, -220)
(231, 52)
(127, -78)
(-36, 108)
(64, 76)
(-235, -92)
(253, -73)
(79, 95)
(-90, -92)
(-39, 2)
(58, 191)
(-138, 161)
(190, 191)
(94, -173)
(29, -144)
(-214, -161)
(67, -151)
(-13, -141)
(-39, -215)
(199, 221)
(245, -264)
(-241, 205)
(138, -18)
(-91, 156)

CNF with 133 variables and 389 clauses:
(-104, -70)
(112, 210)
(177, -228)
(-109, -158)
(-114, -26)
(-42, -248)
(-73, 173)
(-14, -168)
(221, -265)
(58, 104)
(95, 242)
(-76, 122)
(-162, -49)
(43, -169)
(-80, 255)
(-109, -190)
(-15, -174)
(130, 110)
(-179, -231)
(246, -97)
(-218, -241)
(-4, -132)
(250, 120)
(186, 28)
(-117, -73)
(-244, -105)
(70, -58)
(-29, 58)
(-141, 127)
(-196, -190)
(185, 157)
(-140, -30)
(-103, 248)
(-132, -197)
(-260, -90)
(104, -213)
(-52, 186)
(-114, -9)
(172, -70)
(-75, 68)
(106, 3)
(-99, -128)
(-248, -260)
(-141, -125)
(-124, -194)
(231, -6)
(264, 189)
(71, 158)
(190, -169)
(63, -264)
(224, 80)
(197, 126)
(-55, 9)
(-236, -3)
(132, -156)
(187, -202)
(-187, 136)
(5, 68)
(221, 196)
(10, -226)
(-90, 163)
(-103, -18)
(-117, 209)
(122, -53)
(234, 143)
(87, -47)
(-145, -43)
(-187, -31)
(44, 238)
(-89, -97)
(-251, -159)
(-59, -218)
(-215, -237)
(-79, 69)
(95, 105)
(-264, -84)
(45, 104)
(-22, -224)
(103, 185)
(-203, 249)
(-83, -216)
(-248, 116)
(-55, -118)
(5, -95)
(27, 91)
(222, 10)
(-33, -85)
(-18, 34)
(161, 36)
(-103, 246)
(-250, -96)
(-246, 54)
(-222, -16)
(-227, -113)
(213, -70)
(-26, -105)
(-219, 156)
(-139, 36)
(-78, -134)
(-124, -241)
(-83, -203)
(-51, -242)
(103, 54)
(-16, -56)
(-186, 207)
(-246, 22)
(10, -129)
(-217, 67)
(112, -252)
(212, -156)
(-150, -154)
(159, -64)
(7, -171)
(201, 198)
(-243, 41)
(-150, -262)
(-183, 180)
(204, -30)
(77, 176)
(152, 188)
(31, -111)
(-202, 203)
(27, 184)
(71, 227)
(224, -89)
(-74, -21)
(-82, 115)
(99, -102)
(216, 56)
(-258, -120)
(-2, 260)
(-100, 201)
(-216, -258)
(34, -217)
(214, 140)
(187, -106)
(179, -101)
(-48, 265)
(-6, -7)
(55, -159)
(104, -19)
(-205, 58)
(208, 65)
(80, -130)
(-13, 102)
(-54, -88)
(-196, -163)
(-62, -65)
(-103, 46)
(-208, -138)
(213, 130)
(-265, -160)
(-42, -222)
(-124, 215)
(51, -22)
(197, -206)
(-266, 149)
(-152, -247)
(-110, 6)
(-235, -7)
(-178, 109)
(-11, -132)
(68, 259)
(124, -69)
(-3, 226)
(79, -202)
(-178, 145)
(135, 187)
(110, 32)
(-262, 160)
(-61, 168)
(-75, -157)
(26, 154)
(-10, 88)
(-114, -131)
(248, -26)
(-135, 93)
(51, -144)
(146, 201)
(-238, -161)
(236, -162)
(113, -205)
(6, 199)
(-241, -78)
(-21, -38)
(72, 153)
(139, -86)
(-154, 192)
(112, 64)
(-226, 194)
(26, -89)
(-29, -177)
(-132, -14)
(12, 107)
(-179, 149)
(-24, -234)
(-47, 48)
(27, 6)
(-198, 144)
(108, 187)
(261, -227)
(-202, -128)
(178, 4)
(-218, -225)
(-84, -225)
(117, 12)
(-266, -28)
(-222, -83)
(134, 208)
(-156, -138)
(214, 200)
(-86, 186)
(-220, 106)
(-68, 2)
(-223, 217)
(164, -30)
(45, -121)
(-249, -101)
(35, 94)
(209, -22)
(-7, 97)
(100, -158)
(-86, -187)
(264, 178)
(-158, 67)
(153, -202)
(164, -53)
(17, 32)
(-70, -202)
(231, -116)
(204, -124)
(-148, -27)
(116, -228)
(53, -19)
(-92, 8)
(190, -5)
(209, 85)
(188, 62)
(-87, 86)
(225, -209)
(169, 39)
(73, -78)
(-104, 137)
(-197, -82)
(9, 32)
(69, -192)
(187, -209)
(-266, 74)
(-64, 218)
(85, 188)
(-244, 98)
(25, 3)
(47, 152)
(-31, -176)
(-165, -256)
(40, -116)
(128, 6)
(89, -4)
(266, 223)
(11, -49)
(236, -178)
(134, 58)
(147, 140)
(-155, -234)
(-107, 242)
(235, 91)
(-143, 176)
(178, 222)
(37, -46)
(162, 152)
(-133, 64)
(-53, -84)
(195, -242)
(77, 31)
(-15, 55)
(-206, 97)
(203, -113)
(261, -32)
(-60, 160)
(-210, -26)
(208, -151)
(35, 177)
(185, 103)
(-97, 125)
(8, 89)
(112, 128)
(-39, -261)
(149, 37)
(-214, -186)
(-230, 135)
(105, -113)
(174, -41)
(146, -14)
(-198, 96)
(17, 30)
(266, -169)
(-66, -14)
(210, -259)
(144, -195)
(-233, -182)
(188, -250)
(-123, 126)
(48, 264)
(-75, 32)
(101, 90)
(-96, -153)
(-204, -6)
(66, 245)
(249, 119)
(-123, -171)
(-37, 18)
(-214, -173)
(72, -67)
(230, 227)
(172, 118)
(-64, -220)
(-176, 204)
(23, -243)
(256, 108)
(-136, 20)
(-75, 27)
(200, -7)
(3, 220)
(-10, -119)
(260, 132)
(1, 30)
(-189, 126)
(22, -167)
(-178, -94)
(238, -39)
(177, -46)
(-148, -84)
(211, 114)
(30, -227)
(-35, -180)
(-151, -126)
(-174, -119)
(-237, -50)
(-135, 245)
(233, -15)
(-134, -199)
(-250, 35)
(-150, -18)
(258, 185)
(168, -145)
(-156, 69)
(134, 6)
(210, 135)
(-263, 208)
(-11, 145)
(-106, 173)
(-209, 44)
(234, -204)
(-262, -219)
(-198, -216)
(-227, -14)
(-44, -149)
(-58, -47)
(119, -6)
(219, 90)
(223, 87)
(135, 203)
(-8, 182)
(22, 182)
(-80, 162)
(250, -103)
(118, 6)
(57, -242)
(-55, 191)
(-103, -213)
(40, -48)
(-199, -74)
(-111, 48)
(47, -171)
(-72, -262)
(-126, 5)
(-207, 169)
(161, 107)
(253, 190)
(255, -258)
(-183, 135)
(33, 34)
(218, -159)
(160, 254)
(159, 48)
(209, -113)
(-172, 177)
(-247, -155)
(-235, 237)

CNF with 133 variables and 186 clauses:
(-75, -208)
(-167, -163)
(126, -1)
(-251, -205)
(201, -142)
(-113, 183)
(255, -162)
(198, 240)
(-20, -111)
(-234, 149)
(235, -47)
(-242, 154)
(-209, -87)
(-213, 208)
(70, 139)
(50, -227)
(-243, 66)
(-177, 185)
(60, -98)
(125, -151)
(170, -238)
(134, 233)
(-32, 203)
(-166, 93)
(145, -219)
(-177, 157)
(237, 227)
(3, 179)
(-63, -184)
(194, -98)
(173, -1)
(-6, 60)
(251, 238)
(125, 141)
(-89, 71)
(103, -61)
(60, 87)
(-140, 215)
(-39, 29)
(169, 67)
(70, -76)
(29, 246)
(-244, -233)
(-59, 252)
(116, 104)
(180, -12)
(-99, 179)
(-46, 42)
(-249, -211)
(147, 36)
(-86, -77)
(-114, -139)
(19, 189)
(-126, 88)
(233, 63)
(-19, -140)
(205, -148)
(13, -41)
(96, 30)
(29, 248)
(177, -192)
(-209, -264)
(-96, 116)
(62, 71)
(-64, 102)
(-242, -112)
(-160, 262)
(186, -50)
(122, -242)
(-248, 204)
(-89, -105)
(95, 122)
(71, 3)
(-161, 135)
(95, 195)
(63, -166)
(-265, 160)
(-82, 199)
(182, 108)
(-71, -136)
(84, -168)
(154, -18)
(125, 248)
(38, -83)
(-88, -125)
(-105, -77)
(86, -89)
(-81, -138)
(27, 35)
(103, -171)
(-69, -27)
(-156, 133)
(182, -9)
(176, -266)
(-55, 100)
(145, 100)
(-116, -231)
(-238, -135)
(108, -120)
(91, 202)
(149, 198)
(-208, -113)
(-60, 149)
(-12, -18)
(242, 127)
(1, 247)
(-46, 96)
(233, 206)
(157, 168)
(-37, -36)
(-37, 147)
(149, 118)
(-95, -261)
(-241, -187)
(-7, -130)
(123, 62)
(226, -151)
(79, 77)
(-221, -245)
(-154, 147)
(87, -239)
